Sample ID,Feature Name,SHAP Value
49,tumor_growth_rate,-36.868408203125
49,drug_efficacy,-17.703027725219727
50,particle_size_nm,-0.26994946599006653
50,drug_diffusion,-0.2483111470937729
50,nanoparticle_diffusion,4.885875225067139
50,release_rate,-43.2813606262207
50,uptake_rate,1.585566759109497
50,drug_loading,-0.043378595262765884
50,tumor_growth_rate,-20.816650390625
50,drug_efficacy,20.810115814208984
51,particle_size_nm,0.16225139796733856
51,drug_diffusion,0.16754856705665588
51,nanoparticle_diffusion,-1.3175033330917358
51,release_rate,-44.26276779174805
51,uptake_rate,0.7264794707298279
51,drug_loading,1.3666704893112183
51,tumor_growth_rate,18.12775230407715
51,drug_efficacy,12.843338966369629
52,particle_size_nm,-0.26412177085876465
52,drug_diffusion,0.08807878196239471
52,nanoparticle_diffusion,-1.2393622398376465
52,release_rate,6.016325950622559
52,uptake_rate,0.6639672517776489
52,drug_loading,-0.48578768968582153
52,tumor_growth_rate,18.229978561401367
52,drug_efficacy,4.304070472717285
53,particle_size_nm,0.034609049558639526
53,drug_diffusion,-0.18951302766799927
53,nanoparticle_diffusion,0.21965043246746063
53,release_rate,-39.127159118652344
53,uptake_rate,0.7942162156105042
53,drug_loading,-0.05590115860104561
53,tumor_growth_rate,23.932931900024414
53,drug_efficacy,-17.89817237854004
54,particle_size_nm,-0.5668391585350037
54,drug_diffusion,-0.668350100517273
54,nanoparticle_diffusion,-1.3361302614212036
54,release_rate,-18.37419891357422
54,uptake_rate,1.2944194078445435
54,drug_loading,-0.5737407803535461
54,tumor_growth_rate,-8.492422103881836
54,drug_efficacy,18.931711196899414
55,particle_size_nm,-0.20297123491764069
55,drug_diffusion,-0.36360156536102295
55,nanoparticle_diffusion,-0.480630099773407
55,release_rate,3.3511393070220947
55,uptake_rate,-0.44505560398101807
55,drug_loading,-0.1745956838130951
55,tumor_growth_rate,13.603755950927734
55,drug_efficacy,-53.749176025390625
56,particle_size_nm,0.25635430216789246
56,drug_diffusion,0.2922927439212799
56,nanoparticle_diffusion,0.3394527733325958
56,release_rate,6.473484516143799
56,uptake_rate,-0.12446097284555435
56,drug_loading,0.24999502301216125
56,tumor_growth_rate,14.200758934020996
56,drug_efficacy,9.02726936340332
57,particle_size_nm,0.2008771151304245
57,drug_diffusion,0.154692143201828
57,nanoparticle_diffusion,-0.31825488805770874
57,release_rate,5.046755313873291
57,uptake_rate,-0.6825981140136719
57,drug_loading,0.023155655711889267
57,tumor_growth_rate,-43.72333526611328
57,drug_efficacy,11.671374320983887
58,particle_size_nm,0.22643081843852997
58,drug_diffusion,0.23960688710212708
58,nanoparticle_diffusion,1.9662859439849854
58,release_rate,-2.0167007446289062
58,uptake_rate,-0.49483394622802734
58,drug_loading,-0.47243863344192505
58,tumor_growth_rate,-9.54276180267334
58,drug_efficacy,22.61174201965332
59,particle_size_nm,-0.7921875715255737
59,drug_diffusion,0.3513585329055786
59,nanoparticle_diffusion,0.5766134262084961
59,release_rate,7.262462615966797
59,uptake_rate,-0.9168294668197632
59,drug_loading,1.9291967153549194
59,tumor_growth_rate,-12.961685180664062
59,drug_efficacy,-34.12339782714844
60,particle_size_nm,0.16380001604557037
60,drug_diffusion,0.046455226838588715
60,nanoparticle_diffusion,-0.24130338430404663
60,release_rate,-36.88068389892578
60,uptake_rate,0.42127662897109985
60,drug_loading,-0.05123061686754227
60,tumor_growth_rate,15.327770233154297
60,drug_efficacy,18.68723487854004
61,particle_size_nm,-0.24122323095798492
61,drug_diffusion,-0.023657208308577538
61,nanoparticle_diffusion,0.22345630824565887
61,release_rate,7.592345237731934
61,uptake_rate,0.8994340300559998
61,drug_loading,0.25940731167793274
61,tumor_growth_rate,6.82381534576416
61,drug_efficacy,11.697265625
62,particle_size_nm,-0.033418815582990646
62,drug_diffusion,0.10455334186553955
62,nanoparticle_diffusion,0.05842607095837593
62,release_rate,7.445736408233643
62,uptake_rate,-0.6989198327064514
62,drug_loading,0.2880125045776367
62,tumor_growth_rate,0.34892112016677856
62,drug_efficacy,21.283906936645508
63,particle_size_nm,0.07155723124742508
63,drug_diffusion,-0.057266611605882645
63,nanoparticle_diffusion,1.6254596710205078
63,release_rate,2.281043529510498
63,uptake_rate,-1.3015878200531006
63,drug_loading,-0.28458598256111145
63,tumor_growth_rate,-46.940311431884766
63,drug_efficacy,15.318132400512695
64,particle_size_nm,-0.4980529248714447
64,drug_diffusion,0.26955586671829224
